3,tunes,tune
1,loanwords,loanword
1,lemmas,lemma
1,fris,-2
4,matthews,matthew
3,malls,mall
3,holders,holder
2,ssssss,-1
1,pluses,plus
4,legos,lego
2,articulations,articulation
2,plaques,plaque
5,dailies,daily
1,inspectors,inspector
7,glossaries,glossary
101,gcs,-2
1,chaps,chap
4,coss,-2
6,atlases,atlas
1,trampolines,trampoline
1,minis,mini
4,runways,runway
2,modelss,model
1,rhetorics,rhetoric
2,teens,teen
3,plos,-2
2,poetries,poetry
5,fallacies,fallacy
12,cts,-2
7,quizes,quiz
1,yaps,yap
19,sss,-1
5,craps,crap
2,typhoons,typhoon
2,dsss,-2
2,skids,skid
1,raindrops,raindrop
3,pois,-2
7,eukaryotes,eukaryote
1,progresss,progress
6,grads,grad
7,writings,writing
1,thermocouples,thermocouple
2,pathologists,pathologist
1,endeavours,endeavour
4,enes,-2
4,surfers,surfer
1,salians,salian
1,davids,david
3,ceca,cecum
14,ivs,-2
1,recents,recent
1,glows,glow
1,bams,bam
5,approvals,approval
5,saccades,saccade
2,emitters,emitter
4,learnings,learning
3,cardinals,cardinal
1,firs,-2
1,mimics,mimic
3,elders,elder
1,gaits,gait
2,capacitors,capacitor
47,pms,-2
4,stresses,stress
1,propositions,proposition
3,aces,ace
1,toiletries,toiletry
4,matrics,matric
1,tributes,tribute
2,quotas,quota
1,boroughs,borough
44,trajectories,trajectory
4,waffles,waffle
7,springs,spring
120,ips,-2
1,sups,sup
13,eecs,eec
1,lsssss,-2
3,fixations,fixation
2,narratives,narrative
4,dragomans,dragoman
5,mrss,mrs
1,sorters,sorter
1,tabulations,tabulation
4,jacobs,jacob
3,attributions,attribution
34,mds,-2
3,mills,mill
2,fusions,fusion
4,virtus,virtu
4,aus,-2
2,orchestrators,orchestrator
5,adaptors,adaptor
1,substations,substation
1,sheaves,sheaf
3,charms,charm
2,humours,humour
2,idiosyncrasies,idiosyncrasy
156,technologies,technology
3,bins,bin
12,eas,-2
1,wards,ward
2,flasks,flask
1,males,male
4,amenities,amenity
3,arrivals,arrival
4,phonebooks,phonebook
3,hulls,hull
2,motorcycles,motorcycle
1,cravings,craving
2,voters,voter
2,magicians,magician
175,proxies,proxy
8,lifts,lift
3,distortions,distortion
1,alas,-2
1,cobalts,cobalt
23,noughts,nought
1,awnings,awning
3,deliverables,deliverable
2,interruptions,interruption
5,tears,tear
1,ftos,-2
3,weathers,weather
4,tornadoes,tornado
1,chops,chop
1,sailboats,sailboat
1,waterfalls,waterfall
4,hostels,hostel
1,xians,xian
1,edicts,edict
94,iaas,-2
1,nightclubs,nightclub
2,blips,blip
2126,rs,-2
2,brigades,brigade
2,headsets,headset
5,aerys,aery
2,passengers,passenger
1,authentications,authentication
1,mariners,mariner
1,adjunctions,adjunction
2,floppies,floppy
2,relatives,relative
1,smokers,smoker
99,ebs,-2
34,dps,-2
1,canucks,canuck
2,beachballs,beachball
1,cryptograms,cryptogram
5,hpss,-2
6,authenticators,authenticator
2,halves,half
4,polyglots,polyglot
1,pulses,pulse
4,moos,-2
1,malis,mali
1,baryons,baryon
3,tenses,tense
1,decs,dec
1,mews,mew
3,prospects,prospect
1,nocs,noc
2,journeys,journey
1,revolutions,revolution
1,similarities,similarity
2,craters,crater
1,turkeys,turkey
1,commandos,commando
6,fas,-2
23,crosses,cross
9,sprints,sprint
2,extrusions,extrusion
1,chamfers,chamfer
30,postcodes,postcode
4,meets,meet
13,vowels,vowel
1,sightings,sighting
4,lisps,lisp
10,norns,norn
44,jags,jag
8,defenders,defender
2,expletives,expletive
86,mrs,-2
1,campuses,campus
2,expansions,expansion
3,hamsters,hamster
56,cacti,cactus
6,palindromes,palindrome
2,rationals,rational
4,navigations,navigation
19,rgss,-2
4,hilos,hilo
2,snails,snail
1,regrets,regret
1,cigarettes,cigarette
1,slobs,slob
10,hydrocarbons,hydrocarbon
2,fictions,fiction
16,nws,-2
1,accelerometers,accelerometer
2,aphids,aphid
5,subdirectories,subdirectory
256,struts,strut
3,cultures,culture
3,suits,suit
2,boosters,booster
12,securities,security
3,combines,combine
2,aims,aim
1,farmss,farm
22,assemblies,assembly
3,relocations,relocation
1,chambers,chamber
1,fitters,fitter
1,seals,seal
1,lidars,lidar
1,femas,fema
6,lifetimes,lifetime
4,rebels,rebel
15,ras,-2
24,jats,jat
2,feasts,feast
1,conjunctions,conjunction
1,operands,operand
4,homeowners,homeowner
6,pearls,pearl
5,robbers,robber
1,crosswalks,crosswalk
3,tens,ten
1,gens,gen
1,tabis,tabi
1,imbalances,imbalance
46,pros,-2
7,hypotheses,hypothesis
1,intros,intro
13,dummies,dummy
2,medicines,medicine
1,grabbers,grabber
1,strawberries,strawberry
3,lizards,lizard
1,sacrifices,sacrifice
15,ees,-2
1,chisels,chisel
19,designers,designer
3,wrappings,wrapping
1,mounts,mount
431,strategies,strategy
1,rnss,-2
2,ducats,ducat
64,entries,entry
2,adders,adder
2,positives,positive
1,continua,continuum
538,pos,-2
2,lodes,lode
1,mussels,mussel
1,exponentials,exponential
33,onos,-2
